session_label,source_session_root,calibration_profile_id,calibration_profile_hash,vicon_calibration_source,case_id,case_name,throw_id,command_axis,command_value,pulse_start_s,pulse_duration_s,termination_reason,termination_group,launch_speed_m_s,duration_s,x0_m,y0_m,z0_m,launch_x_offset_m,launch_y_offset_m,launch_z_offset_m,u0_m_s,v0_m_s,w0_m_s,p0_rad_s,q0_rad_s,r0_rad_s,phi0_deg,theta0_deg,psi0_deg,speed0_m_s,horizontal_speed0_m_s,flight_path_angle_proxy0_deg,sideslip_proxy0_deg,vicon_offset_x_m,vicon_offset_y_m,vicon_offset_z_m,x_end_m,y_end_m,z_end_m,dx_m,dy_m,dz_m,altitude_loss_m,horizontal_distance_m,glide_ratio_x_over_altloss,glide_ratio_horizontal_over_altloss,sink_rate_m_s,mean_speed_m_s,mean_forward_speed_m_s,max_abs_phi_deg,max_abs_theta_deg,max_abs_psi_deg,max_abs_p_rad_s,max_abs_q_rad_s,max_abs_r_rad_s,mean_rate_confidence,min_rate_confidence,spike_downweighted_fraction,body_rate_limited_fraction,sample_count
20260603_143411,04_Flight_Test/05_Results/cal/n30/20260603_143411,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C0_neutral,Dry-air open-loop neutral glide characterisation,v002,neutral,0,0,0,exit_gate_floor,floor,4.786690588,1.1641121,1.394619483,2.126780572,1.427160288,0.09461948312,0.1267805724,-0.1228397123,4.65463356,0.9267177498,0.5612351674,-0.06218974583,0.8321858314,0.08361907997,4.572824062,3.23690382,-6.301229658,4.779058932,4.745989819,-6.744169186,11.26010668,4.152039683,2.461843554,0.03420135379,4.755441619,2.181884446,0.3967789263,3.360822136,0.05510387315,-1.030381361,1.030381361,3.361273846,3.261726446,3.262164837,0.8851221128,3.256993893,2.783847964,6.820910446,24.21872542,6.301229658,0.607091406,1.35062903,0.3027423802,0.95,0.95,0,0,91
20260603_143411,04_Flight_Test/05_Results/cal/n30/20260603_143411,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C0_neutral,Dry-air open-loop neutral glide characterisation,v003,neutral,0,0,0,exit_gate_floor,floor,5.41826287,1.4152049,1.306950205,2.0521784,1.542201394,0.006950205002,0.05217840007,-0.007798606274,5.32326416,1.036080208,-0.2296252739,0.06997115899,0.5596638308,-0.692128051,8.48653594,-2.941906113,-8.289208879,5.428013567,5.423154388,2.424549283,11.0139227,4.152039683,2.461843554,0.03420135379,5.80665498,2.061556133,0.3943394041,4.499704775,0.009377733282,-1.14786199,1.14786199,4.499714547,3.920074727,3.92008324,0.8110924359,3.526349538,3.055100073,19.85069455,28.69503091,15.82261269,2.384710838,1.799752014,0.7136200875,0.95,0.95,0,0,216
20260603_143411,04_Flight_Test/05_Results/cal/n30/20260603_143411,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C0_neutral,Dry-air open-loop neutral glide characterisation,v004,neutral,0,0,0,exit_gate_floor,floor,4.161689592,1.1173261,1.288357525,2.066394265,1.623385874,-0.01164247496,0.0663942648,0.07338587425,4.134006442,0.5412118429,0.009056688794,0.05948601021,0.3595514776,0.7119119024,7.130848916,1.45397786,-6.021560499,4.169292691,4.169282854,-0.1244600681,7.458574771,4.152039683,2.461843554,0.03420135379,5.000592633,1.325872807,0.2575932588,3.712235108,-0.7405214583,-1.365792615,1.365792615,3.785374688,2.718007893,2.771558907,1.222376006,3.703315953,3.014216067,14.86438872,11.22647014,27.00124216,1.083628226,1.108053227,0.8952096057,0.9438356164,0.5,0.01369863014,0,73
20260603_143411,04_Flight_Test/05_Results/cal/n30/20260603_143411,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C0_neutral,Dry-air open-loop neutral glide characterisation,v005,neutral,0,0,0,exit_gate_floor,floor,4.550310135,1.198366,1.276660263,2.087699064,1.545297502,-0.02333973676,0.08769906377,-0.004702497706,4.457737904,0.8360213168,0.3851600686,-0.366741367,0.2159310334,-0.1148832059,3.458385675,2.035611738,-7.948568445,4.551780656,4.53545575,-4.854027072,10.6220822,4.152039683,2.461843554,0.03420135379,4.711944854,2.343937542,0.3816468848,3.43528459,0.256238478,-1.163650617,1.163650617,3.444827771,2.952161533,2.960362603,0.9710310685,3.20975085,2.724842172,18.18094812,22.9903002,7.948568445,1.255094259,1.270089249,0.5519959261,0.95,0.95,0,0,181
20260603_143411,04_Flight_Test/05_Results/cal/n30/20260603_143411,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C0_neutral,Dry-air open-loop neutral glide characterisation,v006,neutral,0,0,0,exit_gate_floor,floor,4.364167082,1.1314294,1.273128585,2.171140642,1.506009287,-0.02687141513,0.1711406415,-0.04399071288,4.113563993,1.50113705,0.1191593758,-0.3722286152,-0.159229315,0.06058786477,3.652232558,-4.76792187,-13.93093354,4.38052738,4.378906389,-1.558755601,20.04822504,4.152039683,2.461843554,0.03420135379,5.058544095,2.645493486,0.3966054267,3.78541551,0.4743528441,-1.10940386,1.10940386,3.815020473,3.412116764,3.438802233,0.9805329969,3.595544513,3.213471869,19.74459341,15.56294122,13.93093354,1.140402821,1.128039409,0.4552539445,0.95,0.95,0,0,183
20260603_143411,04_Flight_Test/05_Results/cal/n30/20260603_143411,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C0_neutral,Dry-air open-loop neutral glide characterisation,v007,neutral,0,0,0,exit_gate_floor,floor,5.347141673,1.3246278,1.253738193,2.075154204,1.441159927,-0.04626180728,0.07515420443,-0.1088400727,5.321073598,0.5554144898,0.1904873515,0.06624401269,0.5295516748,-0.1258156288,5.619019523,-1.800889749,-3.120705675,5.353372294,5.349982195,-2.039168045,5.958963498,4.152039683,2.461843554,0.03420135379,5.720867606,1.789064812,0.3982820567,4.467129414,-0.2860893922,-1.042877871,1.042877871,4.476281083,4.283463615,4.292239014,0.7872987949,3.610006418,3.268707823,7.49547609,24.47281656,11.49371068,0.7272428319,1.46720953,0.3954530199,0.95,0.95,0,0,198
20260603_143411,04_Flight_Test/05_Results/cal/n30/20260603_143411,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C0_neutral,Dry-air open-loop neutral glide characterisation,v008,neutral,0,0,0,exit_gate_floor,floor,5.201204766,1.3082291,1.287685221,2.034484483,1.4753626,-0.01231477948,0.03448448349,-0.07463739973,5.042382483,1.300097083,-0.02111999181,-0.05332241217,0.2273255069,-0.6081427387,6.186355342,-2.419402477,-11.00812027,5.20733325,5.207290421,0.2323818457,14.45790449,4.152039683,2.461843554,0.03420135379,5.512233346,2.36315632,0.3905208611,4.224548126,0.3286718367,-1.084841739,1.084841739,4.237314249,3.894160754,3.905928483,0.8292444643,3.570296391,3.138625129,23.01767743,25.31218371,12.58086446,1.498143374,1.543365992,0.6081427387,0.95,0.95,0,0,206
20260603_143411,04_Flight_Test/05_Results/cal/n30/20260603_143411,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C0_neutral,Dry-air open-loop neutral glide characterisation,v009,neutral,0,0,0,exit_gate_floor,floor,5.659524756,1.4271333,1.30731241,2.100966154,1.460645863,0.007312409508,0.1009661544,-0.08935413666,5.406999717,1.697787539,0.135347795,-0.3470822619,0.7534202666,-0.5249383496,3.091271156,-0.8682940886,-12.94806774,5.668901788,5.667285811,-1.368094679,17.43218855,4.152039683,2.461843554,0.03420135379,6.074630687,2.551300527,0.2928651492,4.767318278,0.4503343723,-1.167780714,1.167780714,4.788540969,4.082374559,4.100548083,0.8182702444,3.733869109,3.313380658,15.4760475,26.30881536,13.54482504,1.085502433,1.631816837,0.5249383496,0.95,0.95,0,0,110
20260603_143411,04_Flight_Test/05_Results/cal/n30/20260603_143411,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C0_neutral,Dry-air open-loop neutral glide characterisation,v010,neutral,0,0,0,exit_gate_floor,floor,5.48410378,1.3841719,1.359953173,2.07279847,1.534701784,0.05995317277,0.07279846974,-0.01529821601,5.364743185,1.113925436,0.170793906,-0.08699219727,0.8776047804,-0.1124379549,8.283926738,2.378906773,-9.124403858,5.481830888,5.479169583,-1.785416968,11.73011031,4.152039683,2.461843554,0.03420135379,5.50190284,1.895976656,0.3955144062,4.141949668,-0.1768218141,-1.139187378,1.139187378,4.145722254,3.635880935,3.639192581,0.8230100451,3.397209148,2.854132423,8.283926738,30.80596153,15.19368855,1.205385706,1.536033361,0.5071479014,0.95,0.95,0,0,206
20260603_144119,04_Flight_Test/05_Results/cal/n30/20260603_144119,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C0_neutral,Dry-air open-loop neutral glide characterisation,v001,neutral,0,0,0,exit_gate_floor,floor,5.188753008,1.3425809,1.268522714,2.187810645,1.479499547,-0.03147728598,0.1878106454,-0.07050045299,5.049429844,1.203979828,-0.08754164002,-0.01959700458,0.2897779191,-0.04241678729,7.157396871,-0.5313480451,-6.884475978,5.191721556,5.19098345,0.9661543211,13.41112315,4.152039683,2.461843554,0.03420135379,5.633064751,2.344006047,0.3818902666,4.364542037,0.1561954012,-1.09760928,1.09760928,4.367336053,3.976407739,3.978953286,0.8175367909,3.487331806,3.096011352,11.55055894,23.79184026,6.884475978,1.642726254,1.457977418,0.4428322657,0.95,0.95,0,0,202
20260603_144119,04_Flight_Test/05_Results/cal/n30/20260603_144119,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C0_neutral,Dry-air open-loop neutral glide characterisation,v002,neutral,0,0,0,exit_gate_floor,floor,4.448024646,1.1842838,1.25936336,2.072593734,1.555338119,-0.04063663978,0.07259373353,0.005338119159,4.315100838,1.067904664,0.03750621228,-0.01776646389,0.02134245989,-0.03834824596,5.81386681,1.241196474,-8.870856261,4.445438373,4.44528015,-0.4834108551,13.90031489,4.152039683,2.461843554,0.03420135379,4.825925751,2.287086778,0.393901664,3.566562391,0.2144930447,-1.161436455,1.161436455,3.573006375,3.070820083,3.076368371,0.9807078803,3.359296084,2.875979932,9.273113601,18.49123287,8.908233695,1.438241584,1.036188662,0.4389684651,0.95,0.95,0,0,185
20260603_144119,04_Flight_Test/05_Results/cal/n30/20260603_144119,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C0_neutral,Dry-air open-loop neutral glide characterisation,v003,neutral,0,0,0,exit_gate_floor,floor,4.47408057,1.1842021,1.252419691,2.109737865,1.530171798,-0.04758030888,0.1097378649,-0.01982820183,4.216231361,1.5091322,0.05248190121,-0.3053850999,-0.07499524376,-0.001059249374,7.402156807,-2.262816211,-12.78629195,4.47848649,4.47817897,-0.6714456491,19.69401111,4.152039683,2.461843554,0.03420135379,4.869203102,2.438908918,0.3999439282,3.61678341,0.3291710532,-1.13022787,1.13022787,3.631731794,3.200047979,3.213273969,0.9544214369,3.392405452,2.963040819,16.13943446,19.58535516,12.80022086,2.048606643,1.33780521,0.66705385,0.95,0.95,0,0,188
20260603_144119,04_Flight_Test/05_Results/cal/n30/20260603_144119,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C0_neutral,Dry-air open-loop neutral glide characterisation,v004,neutral,0,0,0,exit_gate_floor,floor,4.880083498,1.2373031,1.304444017,2.13733573,1.501151075,0.004444017202,0.1373357301,-0.04884892471,4.79443993,0.8441260157,0.2675209441,-0.3236803495,0.465010206,0.07563564255,8.365975498,0.8899902194,-6.273983037,4.875527708,4.868182718,-3.145407783,9.985359853,4.152039683,2.461843554,0.03420135379,5.071834195,1.847259734,0.3815279885,3.767390178,-0.2900759956,-1.119623087,1.119623087,3.778541099,3.36487361,3.374833141,0.9048899067,3.427752213,2.967188282,21.56093341,24.52335955,15.04123882,1.236065874,1.381694612,0.6181348649,0.95,0.95,0,0,198
20260603_144119,04_Flight_Test/05_Results/cal/n30/20260603_144119,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C0_neutral,Dry-air open-loop neutral glide characterisation,v005,neutral,0,0,0,exit_gate_floor,floor,5.098904783,1.2854652,1.373129639,2.103312007,1.499021489,0.07312963927,0.1033120067,-0.05097851124,5.052194512,0.5643653634,0.3500007973,-0.3284645366,0.5671139781,0.3676175736,5.019632702,1.668543174,-3.867901951,5.095652874,5.083618559,-3.938527733,6.373913646,4.152039683,2.461843554,0.03420135379,5.37394995,1.594768488,0.3584409429,4.00082031,-0.5085435192,-1.140580546,1.140580546,4.03301124,3.507705199,3.535928484,0.8872901,3.394049396,2.792627858,11.09964831,25.0561786,14.19985262,1.027799265,1.6100721,0.5653710961,0.95,0.95,0,0,92
20260603_144119,04_Flight_Test/05_Results/cal/n30/20260603_144119,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C0_neutral,Dry-air open-loop neutral glide characterisation,v006,neutral,0,0,0,exit_gate_floor,floor,5.345215658,1.4097533,1.262576888,2.101744452,1.54922542,-0.03742311178,0.1017444519,-0.0007745802495,5.128242234,1.510002251,-0.3219585011,-0.2401219687,0.122403288,-0.6260221186,6.17546427,-0.6859664778,-12.23473474,5.355616909,5.345930715,3.446473615,16.40697588,4.152039683,2.461843554,0.03420135379,5.564411985,2.452181777,0.396287508,4.301835096,0.350437325,-1.152937912,1.152937912,4.316085207,3.731194068,3.743553892,0.8178295534,3.459750497,2.836922873,10.97371449,28.60561834,13.88465621,1.103208073,1.497610218,0.6260221186,0.95,0.95,0,0,228
20260603_144119,04_Flight_Test/05_Results/cal/n30/20260603_144119,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C0_neutral,Dry-air open-loop neutral glide characterisation,v007,neutral,0,0,0,exit_gate_floor,floor,5.301946768,1.3424257,1.255354912,2.130947611,1.495987555,-0.04464508789,0.1309476106,-0.05401244489,5.063036299,1.514917986,-0.4842948124,-0.5128443031,-0.2826827741,-1.060280017,12.55011719,-7.060706377,-12.44146926,5.306962836,5.284819115,5.235896278,16.65778052,4.152039683,2.461843554,0.03420135379,5.867141606,2.190709517,0.3994262503,4.611786694,0.05976190611,-1.096561305,1.096561305,4.61217389,4.20568068,4.206033781,0.8168506494,3.733622721,3.256525267,14.27461247,23.30428694,22.62796743,1.516994203,1.739217586,1.060280017,0.95,0.95,0,0,204
20260603_144119,04_Flight_Test/05_Results/cal/n30/20260603_144119,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C0_neutral,Dry-air open-loop neutral glide characterisation,v008,neutral,0,0,0,exit_gate_floor,floor,5.336585748,1.3019618,1.349234301,2.152493626,1.482938947,0.04923430132,0.1524936257,-0.06706105323,5.245125777,0.9188227,0.3481220952,-0.1568811704,1.076387656,0.1821051863,6.734380609,1.426387549,-6.047013674,5.336362859,5.324995734,-3.740394322,9.936056618,4.152039683,2.461843554,0.03420135379,5.444872698,1.759362075,0.3963108137,4.095638396,-0.3931315504,-1.086628133,1.086628133,4.114463062,3.769126044,3.78644997,0.8346083065,3.574173705,3.141708807,9.770588945,29.7467242,16.7614579,0.982205878,1.723450658,0.4771264952,0.95,0.95,0,0,203
20260603_144119,04_Flight_Test/05_Results/cal/n30/20260603_144119,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C0_neutral,Dry-air open-loop neutral glide characterisation,v009,neutral,0,0,0,exit_gate_floor,floor,5.256103375,1.3192601,1.271698869,2.067751592,1.4480527,-0.02830113146,0.06775159241,-0.1019473001,5.236821644,0.4605874789,0.1101981375,0.07728643466,0.8936472249,0.07974813369,6.444544422,-1.407322395,-3.305711144,5.258192216,5.257037355,-1.200859575,5.026328674,4.152039683,2.461843554,0.03420135379,5.676758251,1.624571022,0.3847944396,4.405059382,-0.4431805705,-1.06325826,1.06325826,4.427296825,4.142981575,4.163896008,0.8059504416,3.611934621,3.187766379,17.28249344,24.18522701,12.26609738,0.9074209478,1.517936431,0.4919369193,0.95,0.95,0,0,188
20260603_144119,04_Flight_Test/05_Results/cal/n30/20260603_144119,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C0_neutral,Dry-air open-loop neutral glide characterisation,v010,neutral,0,0,0,exit_gate_floor,floor,5.210505656,1.3079716,1.272335363,2.091744522,1.505843328,-0.02766463654,0.09174452231,-0.04415667195,5.095374017,1.102695346,-0.2767243658,0.3218951139,0.7168119927,-0.6954537913,10.35037455,-1.009965029,-8.578569553,5.220665645,5.213326519,3.038419454,12.21113401,4.152039683,2.461843554,0.03420135379,5.687344844,2.201830495,0.3977608225,4.41500948,0.1100859729,-1.108082506,1.108082506,4.416381735,3.984368906,3.985607311,0.8471762733,3.627570552,3.212979694,17.51266101,24.70265807,11.60196385,2.169884434,1.566947746,0.8303250785,0.95,0.95,0,0,201
