outer_case_index,outer_case_id,outer_case_type,environment_block_id,environment_block_local_index,environment_block_label,environment_change_family,W_layer,environment_mode,fan_layout_policy,scheduled_fan_layout_count,scheduled_active_fan_count,active_fan_count_policy,fan_position_policy,fan_position_xy_bounds_m,fan_position_safety_radius_m,launch_state_seed,environment_seed,environment_layout_seed,environment_active_fan_seed,environment_parameter_seed,plant_implementation_seed,paired_start_condition_index,paired_start_condition_key,paired_start_condition_policy,between_episode_environment_variation,between_episode_environment_parameter_variation,between_episode_fan_layout_variation,between_episode_active_fan_count_variation,plant_implementation_variation_scope,common_final_launch_key,start_state_family,launch_sequence_policy,claim_status,episode_id,launch_role,library_size_case_id,policy_id,history_length,adaptation_launch_index,history_launch_index
1,r10_targeted_single_fan_fixed_outer_0001,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,1,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12002270,22000061,22000059,22000060,22000061,33000066,1,r10_targeted_single_fan_fixed_paired_start_0001,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0001,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_light_cluster_spatial_flow_belief_memory_h30_final_0001_hist_022,history,light_cluster,spatial_flow_belief_memory_h30,30,22,22
1,r10_targeted_single_fan_fixed_outer_0001,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,1,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12002371,22000061,22000059,22000060,22000061,33000066,1,r10_targeted_single_fan_fixed_paired_start_0001,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0001,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_light_cluster_spatial_flow_belief_memory_h30_final_0001_hist_023,history,light_cluster,spatial_flow_belief_memory_h30,30,23,23
1,r10_targeted_single_fan_fixed_outer_0001,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,1,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12002472,22000061,22000059,22000060,22000061,33000066,1,r10_targeted_single_fan_fixed_paired_start_0001,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0001,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_light_cluster_spatial_flow_belief_memory_h30_final_0001_hist_024,history,light_cluster,spatial_flow_belief_memory_h30,30,24,24
1,r10_targeted_single_fan_fixed_outer_0001,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,1,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12002573,22000061,22000059,22000060,22000061,33000066,1,r10_targeted_single_fan_fixed_paired_start_0001,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0001,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_light_cluster_spatial_flow_belief_memory_h30_final_0001_hist_025,history,light_cluster,spatial_flow_belief_memory_h30,30,25,25
1,r10_targeted_single_fan_fixed_outer_0001,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,1,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12002674,22000061,22000059,22000060,22000061,33000066,1,r10_targeted_single_fan_fixed_paired_start_0001,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0001,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_light_cluster_spatial_flow_belief_memory_h30_final_0001_hist_026,history,light_cluster,spatial_flow_belief_memory_h30,30,26,26
1,r10_targeted_single_fan_fixed_outer_0001,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,1,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12002775,22000061,22000059,22000060,22000061,33000066,1,r10_targeted_single_fan_fixed_paired_start_0001,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0001,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_light_cluster_spatial_flow_belief_memory_h30_final_0001_hist_027,history,light_cluster,spatial_flow_belief_memory_h30,30,27,27
1,r10_targeted_single_fan_fixed_outer_0001,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,1,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12002876,22000061,22000059,22000060,22000061,33000066,1,r10_targeted_single_fan_fixed_paired_start_0001,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0001,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_light_cluster_spatial_flow_belief_memory_h30_final_0001_hist_028,history,light_cluster,spatial_flow_belief_memory_h30,30,28,28
1,r10_targeted_single_fan_fixed_outer_0001,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,1,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12002977,22000061,22000059,22000060,22000061,33000066,1,r10_targeted_single_fan_fixed_paired_start_0001,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0001,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_light_cluster_spatial_flow_belief_memory_h30_final_0001_hist_029,history,light_cluster,spatial_flow_belief_memory_h30,30,29,29
0,r10_targeted_single_fan_fixed_outer_0000,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,0,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12000011,22000020,22000018,22000019,22000020,33000023,0,r10_targeted_single_fan_fixed_paired_start_0000,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0000,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_super_light_cluster_spatial_flow_belief_memory_h3_final_0000_hist_000,history,super_light_cluster,spatial_flow_belief_memory_h3,3,0,0
0,r10_targeted_single_fan_fixed_outer_0000,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,0,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12000112,22000020,22000018,22000019,22000020,33000023,0,r10_targeted_single_fan_fixed_paired_start_0000,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0000,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_super_light_cluster_spatial_flow_belief_memory_h3_final_0000_hist_001,history,super_light_cluster,spatial_flow_belief_memory_h3,3,1,1
0,r10_targeted_single_fan_fixed_outer_0000,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,0,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12000213,22000020,22000018,22000019,22000020,33000023,0,r10_targeted_single_fan_fixed_paired_start_0000,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0000,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_super_light_cluster_spatial_flow_belief_memory_h3_final_0000_hist_002,history,super_light_cluster,spatial_flow_belief_memory_h3,3,2,2
1,r10_targeted_single_fan_fixed_outer_0001,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,1,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12000048,22000061,22000059,22000060,22000061,33000066,1,r10_targeted_single_fan_fixed_paired_start_0001,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0001,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_super_light_cluster_spatial_flow_belief_memory_h3_final_0001_hist_000,history,super_light_cluster,spatial_flow_belief_memory_h3,3,0,0
1,r10_targeted_single_fan_fixed_outer_0001,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,1,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12000149,22000061,22000059,22000060,22000061,33000066,1,r10_targeted_single_fan_fixed_paired_start_0001,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0001,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_super_light_cluster_spatial_flow_belief_memory_h3_final_0001_hist_001,history,super_light_cluster,spatial_flow_belief_memory_h3,3,1,1
1,r10_targeted_single_fan_fixed_outer_0001,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,1,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12000250,22000061,22000059,22000060,22000061,33000066,1,r10_targeted_single_fan_fixed_paired_start_0001,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0001,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_super_light_cluster_spatial_flow_belief_memory_h3_final_0001_hist_002,history,super_light_cluster,spatial_flow_belief_memory_h3,3,2,2
0,r10_targeted_single_fan_fixed_outer_0000,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,0,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12000011,22000020,22000018,22000019,22000020,33000023,0,r10_targeted_single_fan_fixed_paired_start_0000,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0000,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_super_light_cluster_spatial_flow_belief_memory_h10_final_0000_hist_000,history,super_light_cluster,spatial_flow_belief_memory_h10,10,0,0
0,r10_targeted_single_fan_fixed_outer_0000,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,0,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12000112,22000020,22000018,22000019,22000020,33000023,0,r10_targeted_single_fan_fixed_paired_start_0000,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0000,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_super_light_cluster_spatial_flow_belief_memory_h10_final_0000_hist_001,history,super_light_cluster,spatial_flow_belief_memory_h10,10,1,1
0,r10_targeted_single_fan_fixed_outer_0000,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,0,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12000213,22000020,22000018,22000019,22000020,33000023,0,r10_targeted_single_fan_fixed_paired_start_0000,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0000,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_super_light_cluster_spatial_flow_belief_memory_h10_final_0000_hist_002,history,super_light_cluster,spatial_flow_belief_memory_h10,10,2,2
0,r10_targeted_single_fan_fixed_outer_0000,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,0,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12000314,22000020,22000018,22000019,22000020,33000023,0,r10_targeted_single_fan_fixed_paired_start_0000,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0000,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_super_light_cluster_spatial_flow_belief_memory_h10_final_0000_hist_003,history,super_light_cluster,spatial_flow_belief_memory_h10,10,3,3
0,r10_targeted_single_fan_fixed_outer_0000,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,0,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12000415,22000020,22000018,22000019,22000020,33000023,0,r10_targeted_single_fan_fixed_paired_start_0000,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0000,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_super_light_cluster_spatial_flow_belief_memory_h10_final_0000_hist_004,history,super_light_cluster,spatial_flow_belief_memory_h10,10,4,4
0,r10_targeted_single_fan_fixed_outer_0000,r11_l1_single_fan_fixed_nominal,r11_l1_single_fan_fixed_nominal,0,targeted single-fan fixed nominal memory challenge,targeted_single_fan_fixed_nominal_memory_challenge,W2,annular_gp_single,single_fan_geometry,1,,single_fan_geometry_implicit_one_active_fan,fixed_base_positions,fixed_base_positions_no_shift,,12000516,22000020,22000018,22000019,22000020,33000023,0,r10_targeted_single_fan_fixed_paired_start_0000,outer_case_unique_launch_seed,False,False,False,False,fixed_nominal_or_deterministic_for_block,r10_targeted_single_fan_fixed_final_0000,launch_gate,state_class_transition_entry_governor_no_launch_specific_family,simulation_only_controlled_outer_case,r10_super_light_cluster_spatial_flow_belief_memory_h10_final_0000_hist_005,history,super_light_cluster,spatial_flow_belief_memory_h10,10,5,5
