cluster_id,medoid_sample_id,primitive_id,fan_branch,W_layer,latency_case,entry_source,outcome_class,primitive_family,dwell_time_s,energy_residual_m,minimum_margin_m,exit_speed_m_s,failure_label,recommended_use,is_medoid,controller_mode,feedback_mode,claim_status,evidence_role
fan_branch=single_fan_branch|W_layer=W0|primitive_family=mild_coordinated_turn_right|latency_case=nominal|entry_source=local_robustness_shell|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c00,fg_20260521_single_fan_branch_W1_000013,fg_20260521_single_fan_branch_W1_000013__W0__mild_coordinated_turn_right,single_fan_branch,W0,nominal,local_robustness_shell,rejected,mild_coordinated_turn_right,0.0,0.0,0.3116234843800001,6.05152559825,primitive_entry_check_failed,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=single_fan_branch|W_layer=W0|primitive_family=recovery|latency_case=nominal|entry_source=launch_gate_main|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c00,fg_20260521_single_fan_branch_W1_000009,fg_20260521_single_fan_branch_W1_000009__W0__recovery,single_fan_branch,W0,nominal,launch_gate_main,rejected,recovery,0.0,0.0,0.14256448689,6.04198185334,primitive_entry_check_failed,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=single_fan_branch|W_layer=W0|primitive_family=recovery|latency_case=nominal|entry_source=local_robustness_shell|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c00,fg_20260521_single_fan_branch_W1_000013,fg_20260521_single_fan_branch_W1_000013__W0__recovery,single_fan_branch,W0,nominal,local_robustness_shell,rejected,recovery,0.0,0.0,0.3116234843800001,6.05152559825,primitive_entry_check_failed,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=single_fan_branch|W_layer=W1|primitive_family=energy_retaining_bank|latency_case=nominal|entry_source=diagnostic_broad_only|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c00,fg_20260521_single_fan_branch_W1_000014,fg_20260521_single_fan_branch_W1_000014__W1__energy_retaining_bank,single_fan_branch,W1,nominal,diagnostic_broad_only,rejected,energy_retaining_bank,0.0,0.0,0.4288637051899999,7.44733620116,primitive_entry_check_failed,diagnostic_only,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=single_fan_branch|W_layer=W1|primitive_family=energy_retaining_bank|latency_case=nominal|entry_source=launch_gate_main|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c00,fg_20260521_single_fan_branch_W1_000002,fg_20260521_single_fan_branch_W1_000002__W1__energy_retaining_bank,single_fan_branch,W1,nominal,launch_gate_main,rejected,energy_retaining_bank,0.0,0.0,0.1833107388100001,4.82942775646,primitive_entry_check_failed,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=single_fan_branch|W_layer=W1|primitive_family=energy_retaining_bank|latency_case=nominal|entry_source=local_robustness_shell|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c00,fg_20260521_single_fan_branch_W1_000013,fg_20260521_single_fan_branch_W1_000013__W1__energy_retaining_bank,single_fan_branch,W1,nominal,local_robustness_shell,rejected,energy_retaining_bank,0.0,0.0,0.3116234843800001,6.05152559825,primitive_entry_check_failed,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=single_fan_branch|W_layer=W1|primitive_family=glide|latency_case=nominal|entry_source=diagnostic_broad_only|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c00,fg_20260521_single_fan_branch_W1_000014,fg_20260521_single_fan_branch_W1_000014__W1__glide,single_fan_branch,W1,nominal,diagnostic_broad_only,rejected,glide,0.0,0.0,0.4288637051899999,7.44733620116,primitive_entry_check_failed,diagnostic_only,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=single_fan_branch|W_layer=W1|primitive_family=glide|latency_case=nominal|entry_source=launch_gate_main|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c00,fg_20260521_single_fan_branch_W1_000002,fg_20260521_single_fan_branch_W1_000002__W1__glide,single_fan_branch,W1,nominal,launch_gate_main,rejected,glide,0.0,0.0,0.1833107388100001,4.82942775646,primitive_entry_check_failed,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=single_fan_branch|W_layer=W1|primitive_family=glide|latency_case=nominal|entry_source=local_robustness_shell|outcome_class=failed|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c00,fg_20260521_single_fan_branch_W1_000013,fg_20260521_single_fan_branch_W1_000013__W1__glide,single_fan_branch,W1,nominal,local_robustness_shell,failed,glide,0.0,-0.2740922156505583,-0.0526973955880708,5.827557768435027,true_safety_violation,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=single_fan_branch|W_layer=W1|primitive_family=glide|latency_case=nominal|entry_source=local_robustness_shell|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c00,fg_20260521_single_fan_branch_W1_000010,fg_20260521_single_fan_branch_W1_000010__W1__glide,single_fan_branch,W1,nominal,local_robustness_shell,rejected,glide,0.0,0.0,0.2409323116299999,7.75435509564,primitive_entry_check_failed,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=single_fan_branch|W_layer=W1|primitive_family=lift_dwell_arc|latency_case=nominal|entry_source=launch_gate_main|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c00,fg_20260521_single_fan_branch_W1_000002,fg_20260521_single_fan_branch_W1_000002__W1__lift_dwell_arc,single_fan_branch,W1,nominal,launch_gate_main,rejected,lift_dwell_arc,0.0,0.0,0.1833107388100001,4.82942775646,primitive_entry_check_failed,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=single_fan_branch|W_layer=W1|primitive_family=lift_dwell_arc|latency_case=nominal|entry_source=local_robustness_shell|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c00,fg_20260521_single_fan_branch_W1_000013,fg_20260521_single_fan_branch_W1_000013__W1__lift_dwell_arc,single_fan_branch,W1,nominal,local_robustness_shell,rejected,lift_dwell_arc,0.0,0.0,0.3116234843800001,6.05152559825,primitive_entry_check_failed,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=single_fan_branch|W_layer=W1|primitive_family=lift_entry|latency_case=nominal|entry_source=launch_gate_main|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c00,fg_20260521_single_fan_branch_W1_000002,fg_20260521_single_fan_branch_W1_000002__W1__lift_entry,single_fan_branch,W1,nominal,launch_gate_main,rejected,lift_entry,0.0,0.0,0.1833107388100001,4.82942775646,primitive_entry_check_failed,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=single_fan_branch|W_layer=W1|primitive_family=lift_entry|latency_case=nominal|entry_source=local_robustness_shell|outcome_class=failed|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c00,fg_20260521_single_fan_branch_W1_000013,fg_20260521_single_fan_branch_W1_000013__W1__lift_entry,single_fan_branch,W1,nominal,local_robustness_shell,failed,lift_entry,0.0,-0.2740922156505583,-0.0526973955880708,5.827557768435027,true_safety_violation,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=single_fan_branch|W_layer=W1|primitive_family=lift_entry|latency_case=nominal|entry_source=local_robustness_shell|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c00,fg_20260521_single_fan_branch_W1_000010,fg_20260521_single_fan_branch_W1_000010__W1__lift_entry,single_fan_branch,W1,nominal,local_robustness_shell,rejected,lift_entry,0.0,0.0,0.2409323116299999,7.75435509564,primitive_entry_check_failed,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=single_fan_branch|W_layer=W1|primitive_family=mild_coordinated_turn_left|latency_case=nominal|entry_source=launch_gate_main|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c00,fg_20260521_single_fan_branch_W1_000002,fg_20260521_single_fan_branch_W1_000002__W1__mild_coordinated_turn_left,single_fan_branch,W1,nominal,launch_gate_main,rejected,mild_coordinated_turn_left,0.0,0.0,0.1833107388100001,4.82942775646,primitive_entry_check_failed,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=single_fan_branch|W_layer=W1|primitive_family=mild_coordinated_turn_left|latency_case=nominal|entry_source=local_robustness_shell|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c00,fg_20260521_single_fan_branch_W1_000013,fg_20260521_single_fan_branch_W1_000013__W1__mild_coordinated_turn_left,single_fan_branch,W1,nominal,local_robustness_shell,rejected,mild_coordinated_turn_left,0.0,0.0,0.3116234843800001,6.05152559825,primitive_entry_check_failed,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=single_fan_branch|W_layer=W1|primitive_family=mild_coordinated_turn_right|latency_case=nominal|entry_source=launch_gate_main|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c00,fg_20260521_single_fan_branch_W1_000002,fg_20260521_single_fan_branch_W1_000002__W1__mild_coordinated_turn_right,single_fan_branch,W1,nominal,launch_gate_main,rejected,mild_coordinated_turn_right,0.0,0.0,0.1833107388100001,4.82942775646,primitive_entry_check_failed,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=single_fan_branch|W_layer=W1|primitive_family=mild_coordinated_turn_right|latency_case=nominal|entry_source=local_robustness_shell|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c00,fg_20260521_single_fan_branch_W1_000013,fg_20260521_single_fan_branch_W1_000013__W1__mild_coordinated_turn_right,single_fan_branch,W1,nominal,local_robustness_shell,rejected,mild_coordinated_turn_right,0.0,0.0,0.3116234843800001,6.05152559825,primitive_entry_check_failed,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=single_fan_branch|W_layer=W1|primitive_family=recovery|latency_case=nominal|entry_source=launch_gate_main|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c00,fg_20260521_single_fan_branch_W1_000002,fg_20260521_single_fan_branch_W1_000002__W1__recovery,single_fan_branch,W1,nominal,launch_gate_main,rejected,recovery,0.0,0.0,0.1833107388100001,4.82942775646,primitive_entry_check_failed,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=single_fan_branch|W_layer=W1|primitive_family=recovery|latency_case=nominal|entry_source=local_robustness_shell|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c00,fg_20260521_single_fan_branch_W1_000013,fg_20260521_single_fan_branch_W1_000013__W1__recovery,single_fan_branch,W1,nominal,local_robustness_shell,rejected,recovery,0.0,0.0,0.3116234843800001,6.05152559825,primitive_entry_check_failed,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
