blocker_id,source_run_id,source_file,blocker_scope,family,target_heading_deg,direction_sign,start_condition,updraft_config,wind_fidelity,objective,evidence_status,failure_label,active_limiting_mechanism,claim_implication,recommended_next_stage
shortlist_003_00062,003,03_Control/05_Results/09_primitive_library/003/metrics/candidate_shortlist_s003.csv,shortlist_selection,recovery,,1,favourable,U1_single_fan,W1,selected_w3_planning,selected_for_w3_stress,success,none,baseline shortlist is narrow and planning-only for excluded rows,stage3_archive_selection
shortlist_003_00063,003,03_Control/05_Results/09_primitive_library/003/metrics/candidate_shortlist_s003.csv,shortlist_selection,glide,,1,favourable,U1_single_fan,W2,selected_w3_planning,selected_for_w3_stress,success,none,baseline shortlist is narrow and planning-only for excluded rows,stage3_archive_selection
shortlist_003_00064,003,03_Control/05_Results/09_primitive_library/003/metrics/candidate_shortlist_s003.csv,shortlist_selection,mild_bank,,1,favourable,U1_single_fan,W2,selected_w3_planning,selected_for_w3_stress,success,none,baseline shortlist is narrow and planning-only for excluded rows,stage3_archive_selection
shortlist_003_00065,003,03_Control/05_Results/09_primitive_library/003/metrics/candidate_shortlist_s003.csv,shortlist_selection,recovery,,1,favourable,U1_single_fan,W2,selected_w3_planning,selected_for_w3_stress,success,none,baseline shortlist is narrow and planning-only for excluded rows,stage3_archive_selection
shortlist_003_00066,003,03_Control/05_Results/09_primitive_library/003/metrics/candidate_shortlist_s003.csv,shortlist_selection,glide,,1,favourable,U4_four_fan,W1,selected_w3_planning,selected_for_w3_stress,success,none,baseline shortlist is narrow and planning-only for excluded rows,stage3_archive_selection
shortlist_003_00067,003,03_Control/05_Results/09_primitive_library/003/metrics/candidate_shortlist_s003.csv,shortlist_selection,mild_bank,,1,favourable,U4_four_fan,W1,selected_w3_planning,selected_for_w3_stress,success,none,baseline shortlist is narrow and planning-only for excluded rows,stage3_archive_selection
shortlist_003_00068,003,03_Control/05_Results/09_primitive_library/003/metrics/candidate_shortlist_s003.csv,shortlist_selection,recovery,,1,favourable,U4_four_fan,W1,selected_w3_planning,selected_for_w3_stress,success,none,baseline shortlist is narrow and planning-only for excluded rows,stage3_archive_selection
shortlist_003_00069,003,03_Control/05_Results/09_primitive_library/003/metrics/candidate_shortlist_s003.csv,shortlist_selection,glide,,1,favourable,U4_four_fan,W2,selected_w3_planning,selected_for_w3_stress,success,none,baseline shortlist is narrow and planning-only for excluded rows,stage3_archive_selection
shortlist_003_00070,003,03_Control/05_Results/09_primitive_library/003/metrics/candidate_shortlist_s003.csv,shortlist_selection,mild_bank,,1,favourable,U4_four_fan,W2,selected_w3_planning,selected_for_w3_stress,success,none,baseline shortlist is narrow and planning-only for excluded rows,stage3_archive_selection
shortlist_003_00071,003,03_Control/05_Results/09_primitive_library/003/metrics/candidate_shortlist_s003.csv,shortlist_selection,recovery,,1,favourable,U4_four_fan,W2,selected_w3_planning,selected_for_w3_stress,success,none,baseline shortlist is narrow and planning-only for excluded rows,stage3_archive_selection
shortlist_003_00072,003,03_Control/05_Results/09_primitive_library/003/metrics/candidate_shortlist_s003.csv,shortlist_selection,glide,,1,favourable,none,W0,selected_w3_planning,selected_for_governor_seed,success,none,baseline shortlist is narrow and planning-only for excluded rows,stage3_archive_selection
shortlist_003_00073,003,03_Control/05_Results/09_primitive_library/003/metrics/candidate_shortlist_s003.csv,shortlist_selection,mild_bank,,1,favourable,none,W0,selected_w3_planning,selected_for_governor_seed,success,none,baseline shortlist is narrow and planning-only for excluded rows,stage3_archive_selection
shortlist_003_00074,003,03_Control/05_Results/09_primitive_library/003/metrics/candidate_shortlist_s003.csv,shortlist_selection,recovery,,1,favourable,none,W0,selected_w3_planning,selected_for_governor_seed,success,none,baseline shortlist is narrow and planning-only for excluded rows,stage3_archive_selection
shortlist_003_00075,003,03_Control/05_Results/09_primitive_library/003/metrics/candidate_shortlist_s003.csv,shortlist_selection,glide,,1,mid_arena,U1_single_fan,W1,selected_w3_planning,governor_reject_entry_envelope,true_safety_violation,safety_limited,baseline shortlist is narrow and planning-only for excluded rows,stage3_archive_selection
shortlist_003_00076,003,03_Control/05_Results/09_primitive_library/003/metrics/candidate_shortlist_s003.csv,shortlist_selection,mild_bank,,1,mid_arena,U1_single_fan,W1,selected_w3_planning,governor_reject_entry_envelope,true_safety_violation,safety_limited,baseline shortlist is narrow and planning-only for excluded rows,stage3_archive_selection
shortlist_003_00077,003,03_Control/05_Results/09_primitive_library/003/metrics/candidate_shortlist_s003.csv,shortlist_selection,recovery,,1,mid_arena,U1_single_fan,W1,selected_w3_planning,governor_reject_entry_envelope,true_safety_violation,safety_limited,baseline shortlist is narrow and planning-only for excluded rows,stage3_archive_selection
shortlist_003_00078,003,03_Control/05_Results/09_primitive_library/003/metrics/candidate_shortlist_s003.csv,shortlist_selection,glide,,1,mid_arena,U1_single_fan,W2,selected_w3_planning,governor_reject_entry_envelope,true_safety_violation,safety_limited,baseline shortlist is narrow and planning-only for excluded rows,stage3_archive_selection
shortlist_003_00079,003,03_Control/05_Results/09_primitive_library/003/metrics/candidate_shortlist_s003.csv,shortlist_selection,mild_bank,,1,mid_arena,U1_single_fan,W2,selected_w3_planning,governor_reject_entry_envelope,true_safety_violation,safety_limited,baseline shortlist is narrow and planning-only for excluded rows,stage3_archive_selection
shortlist_003_00080,003,03_Control/05_Results/09_primitive_library/003/metrics/candidate_shortlist_s003.csv,shortlist_selection,recovery,,1,mid_arena,U1_single_fan,W2,selected_w3_planning,governor_reject_entry_envelope,true_safety_violation,safety_limited,baseline shortlist is narrow and planning-only for excluded rows,stage3_archive_selection
shortlist_003_00081,003,03_Control/05_Results/09_primitive_library/003/metrics/candidate_shortlist_s003.csv,shortlist_selection,glide,,1,mid_arena,U4_four_fan,W1,selected_w3_planning,governor_reject_entry_envelope,true_safety_violation,safety_limited,baseline shortlist is narrow and planning-only for excluded rows,stage3_archive_selection
shortlist_003_00082,003,03_Control/05_Results/09_primitive_library/003/metrics/candidate_shortlist_s003.csv,shortlist_selection,mild_bank,,1,mid_arena,U4_four_fan,W1,selected_w3_planning,governor_reject_entry_envelope,true_safety_violation,safety_limited,baseline shortlist is narrow and planning-only for excluded rows,stage3_archive_selection
shortlist_003_00083,003,03_Control/05_Results/09_primitive_library/003/metrics/candidate_shortlist_s003.csv,shortlist_selection,recovery,,1,mid_arena,U4_four_fan,W1,selected_w3_planning,governor_reject_entry_envelope,true_safety_violation,safety_limited,baseline shortlist is narrow and planning-only for excluded rows,stage3_archive_selection
shortlist_003_00084,003,03_Control/05_Results/09_primitive_library/003/metrics/candidate_shortlist_s003.csv,shortlist_selection,glide,,1,mid_arena,U4_four_fan,W2,selected_w3_planning,governor_reject_entry_envelope,true_safety_violation,safety_limited,baseline shortlist is narrow and planning-only for excluded rows,stage3_archive_selection
shortlist_003_00085,003,03_Control/05_Results/09_primitive_library/003/metrics/candidate_shortlist_s003.csv,shortlist_selection,mild_bank,,1,mid_arena,U4_four_fan,W2,selected_w3_planning,governor_reject_entry_envelope,true_safety_violation,safety_limited,baseline shortlist is narrow and planning-only for excluded rows,stage3_archive_selection
shortlist_003_00086,003,03_Control/05_Results/09_primitive_library/003/metrics/candidate_shortlist_s003.csv,shortlist_selection,recovery,,1,mid_arena,U4_four_fan,W2,selected_w3_planning,governor_reject_entry_envelope,true_safety_violation,safety_limited,baseline shortlist is narrow and planning-only for excluded rows,stage3_archive_selection
shortlist_003_00087,003,03_Control/05_Results/09_primitive_library/003/metrics/candidate_shortlist_s003.csv,shortlist_selection,glide,,1,mid_arena,none,W0,selected_w3_planning,governor_reject_entry_envelope,true_safety_violation,safety_limited,baseline shortlist is narrow and planning-only for excluded rows,stage3_archive_selection
shortlist_003_00088,003,03_Control/05_Results/09_primitive_library/003/metrics/candidate_shortlist_s003.csv,shortlist_selection,mild_bank,,1,mid_arena,none,W0,selected_w3_planning,governor_reject_entry_envelope,true_safety_violation,safety_limited,baseline shortlist is narrow and planning-only for excluded rows,stage3_archive_selection
shortlist_003_00089,003,03_Control/05_Results/09_primitive_library/003/metrics/candidate_shortlist_s003.csv,shortlist_selection,recovery,,1,mid_arena,none,W0,selected_w3_planning,governor_reject_entry_envelope,true_safety_violation,safety_limited,baseline shortlist is narrow and planning-only for excluded rows,stage3_archive_selection
w3_004_00000,004,03_Control/05_Results/09_primitive_library/004/metrics/w3_stress_candidate_summary_s004.csv,selected_w3_stress,bank_yaw_energy_retaining,15.0,not_logged,favourable,U1_single_fan,W1,robustness_baseline,w3_marginal,target_miss,turn_authority_limited,selected W3 evidence is not a full robustness funnel,stage5_robustness_funnel
governor_005_00001,005,03_Control/05_Results/09_primitive_library/005/metrics/governor_accept_reject_decisions_s005.csv,governor_seed,none,,none,none,none,none,governor_seed_baseline,rejected_lift_belief,none,none,baseline governor is offline seed evidence only,stage6_generalise_governor
governor_005_00002,005,03_Control/05_Results/09_primitive_library/005/metrics/governor_accept_reject_decisions_s005.csv,governor_seed,none,,none,none,none,none,governor_seed_baseline,rejected_wind_fidelity,none,none,baseline governor is offline seed evidence only,stage6_generalise_governor
governor_005_00003,005,03_Control/05_Results/09_primitive_library/005/metrics/governor_accept_reject_decisions_s005.csv,governor_seed,none,,none,none,none,none,governor_seed_baseline,rejected_lift_belief,none,none,baseline governor is offline seed evidence only,stage6_generalise_governor
governor_005_00004,005,03_Control/05_Results/09_primitive_library/005/metrics/governor_accept_reject_decisions_s005.csv,governor_seed,none,,none,none,none,none,governor_seed_baseline,rejected_clearance,none,none,baseline governor is offline seed evidence only,stage6_generalise_governor
governor_005_00005,005,03_Control/05_Results/09_primitive_library/005/metrics/governor_accept_reject_decisions_s005.csv,governor_seed,none,,none,none,none,none,governor_seed_baseline,rejected_entry_envelope,none,none,baseline governor is offline seed evidence only,stage6_generalise_governor
governor_005_00006,005,03_Control/05_Results/09_primitive_library/005/metrics/governor_accept_reject_decisions_s005.csv,governor_seed,none,,none,none,none,none,governor_seed_baseline,rejected_recovery_class,none,none,baseline governor is offline seed evidence only,stage6_generalise_governor
governor_005_00007,005,03_Control/05_Results/09_primitive_library/005/metrics/governor_accept_reject_decisions_s005.csv,governor_seed,none,,none,none,none,none,governor_seed_baseline,rejected_model_region,none,none,baseline governor is offline seed evidence only,stage6_generalise_governor
governor_005_00009,005,03_Control/05_Results/09_primitive_library/005/metrics/governor_accept_reject_decisions_s005.csv,governor_seed,none,,none,none,none,none,governor_seed_baseline,rejected_lift_belief,none,none,baseline governor is offline seed evidence only,stage6_generalise_governor
governor_005_00010,005,03_Control/05_Results/09_primitive_library/005/metrics/governor_accept_reject_decisions_s005.csv,governor_seed,none,,none,none,none,none,governor_seed_baseline,rejected_wind_fidelity,none,none,baseline governor is offline seed evidence only,stage6_generalise_governor
governor_005_00011,005,03_Control/05_Results/09_primitive_library/005/metrics/governor_accept_reject_decisions_s005.csv,governor_seed,none,,none,none,none,none,governor_seed_baseline,rejected_lift_belief,none,none,baseline governor is offline seed evidence only,stage6_generalise_governor
governor_005_00012,005,03_Control/05_Results/09_primitive_library/005/metrics/governor_accept_reject_decisions_s005.csv,governor_seed,none,,none,none,none,none,governor_seed_baseline,rejected_clearance,none,none,baseline governor is offline seed evidence only,stage6_generalise_governor
governor_005_00013,005,03_Control/05_Results/09_primitive_library/005/metrics/governor_accept_reject_decisions_s005.csv,governor_seed,none,,none,none,none,none,governor_seed_baseline,rejected_entry_envelope,none,none,baseline governor is offline seed evidence only,stage6_generalise_governor
governor_005_00014,005,03_Control/05_Results/09_primitive_library/005/metrics/governor_accept_reject_decisions_s005.csv,governor_seed,none,,none,none,none,none,governor_seed_baseline,rejected_recovery_class,none,none,baseline governor is offline seed evidence only,stage6_generalise_governor
governor_005_00015,005,03_Control/05_Results/09_primitive_library/005/metrics/governor_accept_reject_decisions_s005.csv,governor_seed,none,,none,none,none,none,governor_seed_baseline,rejected_model_region,none,none,baseline governor is offline seed evidence only,stage6_generalise_governor
governor_005_00017,005,03_Control/05_Results/09_primitive_library/005/metrics/governor_accept_reject_decisions_s005.csv,governor_seed,none,,none,none,none,none,governor_seed_baseline,rejected_lift_belief,none,none,baseline governor is offline seed evidence only,stage6_generalise_governor
governor_005_00018,005,03_Control/05_Results/09_primitive_library/005/metrics/governor_accept_reject_decisions_s005.csv,governor_seed,none,,none,none,none,none,governor_seed_baseline,rejected_wind_fidelity,none,none,baseline governor is offline seed evidence only,stage6_generalise_governor
governor_005_00019,005,03_Control/05_Results/09_primitive_library/005/metrics/governor_accept_reject_decisions_s005.csv,governor_seed,none,,none,none,none,none,governor_seed_baseline,rejected_lift_belief,none,none,baseline governor is offline seed evidence only,stage6_generalise_governor
governor_005_00020,005,03_Control/05_Results/09_primitive_library/005/metrics/governor_accept_reject_decisions_s005.csv,governor_seed,none,,none,none,none,none,governor_seed_baseline,rejected_clearance,none,none,baseline governor is offline seed evidence only,stage6_generalise_governor
governor_005_00021,005,03_Control/05_Results/09_primitive_library/005/metrics/governor_accept_reject_decisions_s005.csv,governor_seed,none,,none,none,none,none,governor_seed_baseline,rejected_entry_envelope,none,none,baseline governor is offline seed evidence only,stage6_generalise_governor
governor_005_00022,005,03_Control/05_Results/09_primitive_library/005/metrics/governor_accept_reject_decisions_s005.csv,governor_seed,none,,none,none,none,none,governor_seed_baseline,rejected_recovery_class,none,none,baseline governor is offline seed evidence only,stage6_generalise_governor
governor_005_00023,005,03_Control/05_Results/09_primitive_library/005/metrics/governor_accept_reject_decisions_s005.csv,governor_seed,none,,none,none,none,none,governor_seed_baseline,rejected_model_region,none,none,baseline governor is offline seed evidence only,stage6_generalise_governor
governor_005_00025,005,03_Control/05_Results/09_primitive_library/005/metrics/governor_accept_reject_decisions_s005.csv,governor_seed,none,,none,none,none,none,governor_seed_baseline,rejected_lift_belief,none,none,baseline governor is offline seed evidence only,stage6_generalise_governor
governor_005_00026,005,03_Control/05_Results/09_primitive_library/005/metrics/governor_accept_reject_decisions_s005.csv,governor_seed,none,,none,none,none,none,governor_seed_baseline,rejected_wind_fidelity,none,none,baseline governor is offline seed evidence only,stage6_generalise_governor
governor_005_00027,005,03_Control/05_Results/09_primitive_library/005/metrics/governor_accept_reject_decisions_s005.csv,governor_seed,none,,none,none,none,none,governor_seed_baseline,rejected_lift_belief,none,none,baseline governor is offline seed evidence only,stage6_generalise_governor
governor_005_00028,005,03_Control/05_Results/09_primitive_library/005/metrics/governor_accept_reject_decisions_s005.csv,governor_seed,none,,none,none,none,none,governor_seed_baseline,rejected_clearance,none,none,baseline governor is offline seed evidence only,stage6_generalise_governor
governor_005_00029,005,03_Control/05_Results/09_primitive_library/005/metrics/governor_accept_reject_decisions_s005.csv,governor_seed,none,,none,none,none,none,governor_seed_baseline,rejected_entry_envelope,none,none,baseline governor is offline seed evidence only,stage6_generalise_governor
governor_005_00030,005,03_Control/05_Results/09_primitive_library/005/metrics/governor_accept_reject_decisions_s005.csv,governor_seed,none,,none,none,none,none,governor_seed_baseline,rejected_recovery_class,none,none,baseline governor is offline seed evidence only,stage6_generalise_governor
governor_005_00031,005,03_Control/05_Results/09_primitive_library/005/metrics/governor_accept_reject_decisions_s005.csv,governor_seed,none,,none,none,none,none,governor_seed_baseline,rejected_model_region,none,none,baseline governor is offline seed evidence only,stage6_generalise_governor
governor_005_00032,005,03_Control/05_Results/09_primitive_library/005/metrics/governor_accept_reject_decisions_s005.csv,governor_seed,none,,none,none,none,none,governor_seed_baseline,rejected_target_steering_marginal,none,none,baseline governor is offline seed evidence only,stage6_generalise_governor
governor_summary_005_00002,005,03_Control/05_Results/09_primitive_library/005/metrics/governor_rejection_summary_s005.csv,governor_rejection_summary,mixed,,mixed,mixed,mixed,mixed,governor_seed_baseline,rejected_target_steering_marginal,rejected_target_steering_marginal,rejected_target_steering_marginal,baseline governor has explicit rejection cases,stage6_generalise_governor
governor_summary_005_00003,005,03_Control/05_Results/09_primitive_library/005/metrics/governor_rejection_summary_s005.csv,governor_rejection_summary,mixed,,mixed,mixed,mixed,mixed,governor_seed_baseline,rejected_entry_envelope,rejected_entry_envelope,rejected_entry_envelope,baseline governor has explicit rejection cases,stage6_generalise_governor
governor_summary_005_00004,005,03_Control/05_Results/09_primitive_library/005/metrics/governor_rejection_summary_s005.csv,governor_rejection_summary,mixed,,mixed,mixed,mixed,mixed,governor_seed_baseline,rejected_clearance,rejected_clearance,rejected_clearance,baseline governor has explicit rejection cases,stage6_generalise_governor
governor_summary_005_00005,005,03_Control/05_Results/09_primitive_library/005/metrics/governor_rejection_summary_s005.csv,governor_rejection_summary,mixed,,mixed,mixed,mixed,mixed,governor_seed_baseline,rejected_lift_belief,rejected_lift_belief,rejected_lift_belief,baseline governor has explicit rejection cases,stage6_generalise_governor
governor_summary_005_00006,005,03_Control/05_Results/09_primitive_library/005/metrics/governor_rejection_summary_s005.csv,governor_rejection_summary,mixed,,mixed,mixed,mixed,mixed,governor_seed_baseline,rejected_wind_fidelity,rejected_wind_fidelity,rejected_wind_fidelity,baseline governor has explicit rejection cases,stage6_generalise_governor
governor_summary_005_00007,005,03_Control/05_Results/09_primitive_library/005/metrics/governor_rejection_summary_s005.csv,governor_rejection_summary,mixed,,mixed,mixed,mixed,mixed,governor_seed_baseline,rejected_recovery_class,rejected_recovery_class,rejected_recovery_class,baseline governor has explicit rejection cases,stage6_generalise_governor
governor_summary_005_00008,005,03_Control/05_Results/09_primitive_library/005/metrics/governor_rejection_summary_s005.csv,governor_rejection_summary,mixed,,mixed,mixed,mixed,mixed,governor_seed_baseline,rejected_model_region,rejected_model_region,rejected_model_region,baseline governor has explicit rejection cases,stage6_generalise_governor
outer_loop_006_00000,006,03_Control/05_Results/09_primitive_library/006/metrics/outer_loop_mission_summary_s006.csv,outer_loop_mission,governor_selected_seed,,not_logged,U1_lift_sector_governed_transit,U1_single_fan,governor_seed,objective_one_sustained_operation,partial_governed_transit_then_clearance_limited,no_candidate_accepted_by_governor_clearance,clearance_limited_after_first_step,run_006 is short governed transit and rejection evidence only,stage7_objective_one_campaign
outer_loop_006_00001,006,03_Control/05_Results/09_primitive_library/006/metrics/outer_loop_mission_summary_s006.csv,outer_loop_mission,governor_selected_seed,,not_logged,U4_lift_sector_governed_transit,U4_four_fan,governor_seed,objective_one_sustained_operation,partial_governed_transit_then_clearance_limited,no_candidate_accepted_by_governor_clearance,clearance_limited_after_first_step,run_006 is short governed transit and rejection evidence only,stage7_objective_one_campaign
outer_loop_006_00002,006,03_Control/05_Results/09_primitive_library/006/metrics/outer_loop_mission_summary_s006.csv,outer_loop_mission,governor_selected_seed,,not_logged,low_lift_confidence_rejection,not_applicable,governor_seed,objective_one_sustained_operation,no_go_lift_belief_rejection,no_candidate_accepted_by_governor_lift_belief,energy_gain_not_demonstrated,run_006 is short governed transit and rejection evidence only,stage7_objective_one_campaign
outer_loop_006_00003,006,03_Control/05_Results/09_primitive_library/006/metrics/outer_loop_mission_summary_s006.csv,outer_loop_mission,governor_selected_seed,,not_logged,clearance_limited_no_go,not_applicable,governor_seed,objective_one_sustained_operation,no_go_clearance_limited,no_candidate_accepted_by_governor_clearance,energy_gain_not_demonstrated,run_006 is short governed transit and rejection evidence only,stage7_objective_one_campaign
coverage_gap_006_00000,006,03_Control/05_Results/09_primitive_library/006/metrics/outer_loop_coverage_gap_summary_s006.csv,outer_loop_coverage_gap,governor_selected_seed,,not_logged,U1_lift_sector_governed_transit,U1_single_fan,governor_seed,objective_one_sustained_operation,partial_short_mission_clearance_limited,accepted_baseline_or_updraft_support_primitive,partial_short_mission_clearance_limited,baseline cannot claim sustained operation or volume coverage,stage7_objective_one_campaign
coverage_gap_006_00001,006,03_Control/05_Results/09_primitive_library/006/metrics/outer_loop_coverage_gap_summary_s006.csv,outer_loop_coverage_gap,governor_selected_seed,,not_logged,U4_lift_sector_governed_transit,U4_four_fan,governor_seed,objective_one_sustained_operation,partial_short_mission_clearance_limited,accepted_baseline_or_updraft_support_primitive,partial_short_mission_clearance_limited,baseline cannot claim sustained operation or volume coverage,stage7_objective_one_campaign
coverage_gap_006_00002,006,03_Control/05_Results/09_primitive_library/006/metrics/outer_loop_coverage_gap_summary_s006.csv,outer_loop_coverage_gap,governor_selected_seed,,not_logged,clearance_limited_no_go,not_applicable,governor_seed,objective_one_sustained_operation,clearance_limited,all_candidate_queries_rejected_for_clearance,blocked_by_clearance,baseline cannot claim sustained operation or volume coverage,stage7_objective_one_campaign
coverage_gap_006_00003,006,03_Control/05_Results/09_primitive_library/006/metrics/outer_loop_coverage_gap_summary_s006.csv,outer_loop_coverage_gap,governor_selected_seed,,not_logged,low_lift_confidence_rejection,not_applicable,governor_seed,objective_one_sustained_operation,lift_belief_limited,all_candidate_queries_rejected_for_lift_belief,blocked_by_lift_confidence,baseline cannot claim sustained operation or volume coverage,stage7_objective_one_campaign
future_target_canyon_steep_bank_045_dm1_lift_sector_U1_single_fan_W1,not_evaluated,project_plan_required_future_gap,future_archive_gap,canyon_steep_bank,45.0,-1,lift_sector,U1_single_fan,W1,widening_versus_growth_question,not_evaluated,not_evaluated_full_target_ladder_gap,missing_archive_evidence,frozen baseline cannot answer widening-versus-growth for higher aggressive target coverage,stage2_expand_archive
future_target_canyon_steep_bank_045_dm1_lift_sector_U1_single_fan_W2,not_evaluated,project_plan_required_future_gap,future_archive_gap,canyon_steep_bank,45.0,-1,lift_sector,U1_single_fan,W2,widening_versus_growth_question,not_evaluated,not_evaluated_full_target_ladder_gap,missing_archive_evidence,frozen baseline cannot answer widening-versus-growth for higher aggressive target coverage,stage2_expand_archive
future_target_canyon_steep_bank_045_dm1_lift_sector_U4_four_fan_W1,not_evaluated,project_plan_required_future_gap,future_archive_gap,canyon_steep_bank,45.0,-1,lift_sector,U4_four_fan,W1,widening_versus_growth_question,not_evaluated,not_evaluated_full_target_ladder_gap,missing_archive_evidence,frozen baseline cannot answer widening-versus-growth for higher aggressive target coverage,stage2_expand_archive
future_target_canyon_steep_bank_045_dm1_lift_sector_U4_four_fan_W2,not_evaluated,project_plan_required_future_gap,future_archive_gap,canyon_steep_bank,45.0,-1,lift_sector,U4_four_fan,W2,widening_versus_growth_question,not_evaluated,not_evaluated_full_target_ladder_gap,missing_archive_evidence,frozen baseline cannot answer widening-versus-growth for higher aggressive target coverage,stage2_expand_archive
future_target_canyon_steep_bank_045_dm1_random_stress_U1_single_fan_W1,not_evaluated,project_plan_required_future_gap,future_archive_gap,canyon_steep_bank,45.0,-1,random_stress,U1_single_fan,W1,widening_versus_growth_question,not_evaluated,not_evaluated_full_target_ladder_gap,missing_archive_evidence,frozen baseline cannot answer widening-versus-growth for higher aggressive target coverage,stage2_expand_archive
future_target_canyon_steep_bank_045_dm1_random_stress_U1_single_fan_W2,not_evaluated,project_plan_required_future_gap,future_archive_gap,canyon_steep_bank,45.0,-1,random_stress,U1_single_fan,W2,widening_versus_growth_question,not_evaluated,not_evaluated_full_target_ladder_gap,missing_archive_evidence,frozen baseline cannot answer widening-versus-growth for higher aggressive target coverage,stage2_expand_archive
future_target_canyon_steep_bank_045_dm1_random_stress_U4_four_fan_W1,not_evaluated,project_plan_required_future_gap,future_archive_gap,canyon_steep_bank,45.0,-1,random_stress,U4_four_fan,W1,widening_versus_growth_question,not_evaluated,not_evaluated_full_target_ladder_gap,missing_archive_evidence,frozen baseline cannot answer widening-versus-growth for higher aggressive target coverage,stage2_expand_archive
future_target_canyon_steep_bank_045_dm1_random_stress_U4_four_fan_W2,not_evaluated,project_plan_required_future_gap,future_archive_gap,canyon_steep_bank,45.0,-1,random_stress,U4_four_fan,W2,widening_versus_growth_question,not_evaluated,not_evaluated_full_target_ladder_gap,missing_archive_evidence,frozen baseline cannot answer widening-versus-growth for higher aggressive target coverage,stage2_expand_archive
future_target_canyon_steep_bank_045_dp1_lift_sector_U1_single_fan_W1,not_evaluated,project_plan_required_future_gap,future_archive_gap,canyon_steep_bank,45.0,1,lift_sector,U1_single_fan,W1,widening_versus_growth_question,not_evaluated,not_evaluated_full_target_ladder_gap,missing_archive_evidence,frozen baseline cannot answer widening-versus-growth for higher aggressive target coverage,stage2_expand_archive
future_target_canyon_steep_bank_045_dp1_lift_sector_U1_single_fan_W2,not_evaluated,project_plan_required_future_gap,future_archive_gap,canyon_steep_bank,45.0,1,lift_sector,U1_single_fan,W2,widening_versus_growth_question,not_evaluated,not_evaluated_full_target_ladder_gap,missing_archive_evidence,frozen baseline cannot answer widening-versus-growth for higher aggressive target coverage,stage2_expand_archive
future_target_canyon_steep_bank_045_dp1_lift_sector_U4_four_fan_W1,not_evaluated,project_plan_required_future_gap,future_archive_gap,canyon_steep_bank,45.0,1,lift_sector,U4_four_fan,W1,widening_versus_growth_question,not_evaluated,not_evaluated_full_target_ladder_gap,missing_archive_evidence,frozen baseline cannot answer widening-versus-growth for higher aggressive target coverage,stage2_expand_archive
future_target_canyon_steep_bank_045_dp1_lift_sector_U4_four_fan_W2,not_evaluated,project_plan_required_future_gap,future_archive_gap,canyon_steep_bank,45.0,1,lift_sector,U4_four_fan,W2,widening_versus_growth_question,not_evaluated,not_evaluated_full_target_ladder_gap,missing_archive_evidence,frozen baseline cannot answer widening-versus-growth for higher aggressive target coverage,stage2_expand_archive
future_target_canyon_steep_bank_045_dp1_random_stress_U1_single_fan_W1,not_evaluated,project_plan_required_future_gap,future_archive_gap,canyon_steep_bank,45.0,1,random_stress,U1_single_fan,W1,widening_versus_growth_question,not_evaluated,not_evaluated_full_target_ladder_gap,missing_archive_evidence,frozen baseline cannot answer widening-versus-growth for higher aggressive target coverage,stage2_expand_archive
future_target_canyon_steep_bank_045_dp1_random_stress_U1_single_fan_W2,not_evaluated,project_plan_required_future_gap,future_archive_gap,canyon_steep_bank,45.0,1,random_stress,U1_single_fan,W2,widening_versus_growth_question,not_evaluated,not_evaluated_full_target_ladder_gap,missing_archive_evidence,frozen baseline cannot answer widening-versus-growth for higher aggressive target coverage,stage2_expand_archive
future_target_canyon_steep_bank_045_dp1_random_stress_U4_four_fan_W1,not_evaluated,project_plan_required_future_gap,future_archive_gap,canyon_steep_bank,45.0,1,random_stress,U4_four_fan,W1,widening_versus_growth_question,not_evaluated,not_evaluated_full_target_ladder_gap,missing_archive_evidence,frozen baseline cannot answer widening-versus-growth for higher aggressive target coverage,stage2_expand_archive
future_target_canyon_steep_bank_045_dp1_random_stress_U4_four_fan_W2,not_evaluated,project_plan_required_future_gap,future_archive_gap,canyon_steep_bank,45.0,1,random_stress,U4_four_fan,W2,widening_versus_growth_question,not_evaluated,not_evaluated_full_target_ladder_gap,missing_archive_evidence,frozen baseline cannot answer widening-versus-growth for higher aggressive target coverage,stage2_expand_archive
future_target_canyon_steep_bank_060_dm1_lift_sector_U1_single_fan_W1,not_evaluated,project_plan_required_future_gap,future_archive_gap,canyon_steep_bank,60.0,-1,lift_sector,U1_single_fan,W1,widening_versus_growth_question,not_evaluated,not_evaluated_full_target_ladder_gap,missing_archive_evidence,frozen baseline cannot answer widening-versus-growth for higher aggressive target coverage,stage2_expand_archive
future_target_canyon_steep_bank_060_dm1_lift_sector_U1_single_fan_W2,not_evaluated,project_plan_required_future_gap,future_archive_gap,canyon_steep_bank,60.0,-1,lift_sector,U1_single_fan,W2,widening_versus_growth_question,not_evaluated,not_evaluated_full_target_ladder_gap,missing_archive_evidence,frozen baseline cannot answer widening-versus-growth for higher aggressive target coverage,stage2_expand_archive
future_target_canyon_steep_bank_060_dm1_lift_sector_U4_four_fan_W1,not_evaluated,project_plan_required_future_gap,future_archive_gap,canyon_steep_bank,60.0,-1,lift_sector,U4_four_fan,W1,widening_versus_growth_question,not_evaluated,not_evaluated_full_target_ladder_gap,missing_archive_evidence,frozen baseline cannot answer widening-versus-growth for higher aggressive target coverage,stage2_expand_archive
